date,week,ao_id,q_user_id,user_id,ao,points,type,user_name,Team,FNGflag,backblast,units
2026-01-16,2,C02AC8PS1T7,U056VUVJ63D,U03EPDEKY4U,ao-the-colosseum,3,1stf,Schlitz,Blitzen,0.0,Napster’s 51st Bday Bash,0.0
2026-01-16,2,C02AC8PS1T7,U056VUVJ63D,U056VUVJ63D,ao-the-colosseum,3,1stf,Napster,Rudolph,0.0,Napster’s 51st Bday Bash,0.0
2026-01-28,4,C02AC8PS1T7,U056VUVJ63D,U056VUVJ63D,ao-the-colosseum,3,1stf,Napster,Rudolph,0.0,Napster’s End Of The Road Ruck,0.0
2026-01-16,2,C02AC8PS1T7,U056VUVJ63D,U05QD3D6ZK7,ao-the-colosseum,3,1stf,Caboose,Cupid,0.0,Napster’s 51st Bday Bash,0.0
2026-01-28,4,C02AC8PS1T7,U056VUVJ63D,U05QD3D6ZK7,ao-the-colosseum,3,1stf,Caboose,Cupid,0.0,Napster’s End Of The Road Ruck,0.0
2026-01-16,2,C02AC8PS1T7,U056VUVJ63D,U074T16JBDX,ao-the-colosseum,3,1stf,Deliverance,Prancer,0.0,Napster’s 51st Bday Bash,0.0
2026-01-28,4,C02AC8PS1T7,U056VUVJ63D,U075J9NN91N,ao-the-colosseum,3,1stf,Pop-Tart,Dancer,0.0,Napster’s End Of The Road Ruck,0.0
2026-01-16,2,C02AC8PS1T7,U056VUVJ63D,U07RD0ACG80,ao-the-colosseum,3,1stf,Nemo,Prancer,0.0,Napster’s 51st Bday Bash,0.0
2026-01-16,2,C02AC8PS1T7,U056VUVJ63D,U080FGLKUH5,ao-the-colosseum,3,1stf,Hodl,Dancer,0.0,Napster’s 51st Bday Bash,0.0
2026-01-28,4,C02AC8PS1T7,U056VUVJ63D,U095MNVG2R5,ao-the-colosseum,3,1stf,Kidney Beans,Blitzen,0.0,Napster’s End Of The Road Ruck,0.0
2026-01-15,2,C02AC8PS1T7,U05LL7ESE79,U016M1Z8NLE,ao-the-colosseum,3,1stf,Happy Camper,Comet,0.0,Cutler’s 7 Points Left Off The Board,0.0
2026-01-15,2,C02AC8PS1T7,U05LL7ESE79,U05LL7ESE79,ao-the-colosseum,3,1stf,Cutler,Dancer,0.0,Cutler’s 7 Points Left Off The Board,0.0
2026-01-15,2,C02AC8PS1T7,U05LL7ESE79,U075J9NN91N,ao-the-colosseum,3,1stf,Pop-Tart,Dancer,0.0,Cutler’s 7 Points Left Off The Board,0.0
2026-01-15,2,C02AC8PS1T7,U05LL7ESE79,U07698FG143,ao-the-colosseum,3,1stf,Ricochet,Dancer,0.0,Cutler’s 7 Points Left Off The Board,0.0
2026-01-15,2,C02AC8PS1T7,U05LL7ESE79,U09RGQD77N1,ao-the-colosseum,3,1stf,Circuit City,Prancer,1.0,Cutler’s 7 Points Left Off The Board,0.0
2026-01-24,3,C02AC8PS1T7,U06A1RN2DQF,U016V6KHM36,ao-the-colosseum,3,1stf,Dilly Dilly,Vixen,0.0,Hank Hills -6 Beatdown!,0.0
2026-01-24,3,C02AC8PS1T7,U06A1RN2DQF,U017E4NMFQV,ao-the-colosseum,3,1stf,Hanger,Donner,0.0,Hank Hills -6 Beatdown!,0.0
2026-01-24,3,C02AC8PS1T7,U06A1RN2DQF,U02KN9HUSE6,ao-the-colosseum,3,1stf,Soft Hands,Cupid,0.0,Hank Hills -6 Beatdown!,0.0
2026-01-24,3,C02AC8PS1T7,U06A1RN2DQF,U03765UPB8C,ao-the-colosseum,3,1stf,Chum Bucket,Donner,0.0,Hank Hills -6 Beatdown!,0.0
2026-01-24,3,C02AC8PS1T7,U06A1RN2DQF,U03TX17L7AQ,ao-the-colosseum,3,1stf,Foreclosure,Rudolph,0.0,Hank Hills -6 Beatdown!,0.0
2026-01-24,3,C02AC8PS1T7,U06A1RN2DQF,U047GFQH4HL,ao-the-colosseum,3,1stf,Bronco,Unknown Team,<NA>,Hank Hills -6 Beatdown!,0.0
2026-01-24,3,C02AC8PS1T7,U06A1RN2DQF,U06A1RN2DQF,ao-the-colosseum,3,1stf,Hank Hill,Prancer,0.0,Hank Hills -6 Beatdown!,0.0
2026-01-24,3,C02AC8PS1T7,U06A1RN2DQF,U0995LDSXNC,ao-the-colosseum,3,1stf,Party in a bottle,Dancer,0.0,Hank Hills -6 Beatdown!,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U016890PYHM,ao-the-colosseum,3,1stf,Bedpan,Donner,0.0,Interval Run,0.0
2026-01-19,3,C02AC8PS1T7,U071GSVM24B,U016890PYHM,ao-the-colosseum,3,1stf,Bedpan,Donner,0.0,Bear Down ?,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U016M1Z8NLE,ao-the-colosseum,3,1stf,Happy Camper,Comet,0.0,Interval Run,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U016VPSQSFR,ao-the-colosseum,3,1stf,Trickle,Donner,0.0,Interval Run,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U017QPPJVJ5,ao-the-colosseum,3,1stf,Bob Villa,Comet,0.0,Interval Run,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U017X9WAQ9Y,ao-the-colosseum,3,1stf,BoilerUp,Rudolph,0.0,Interval Run,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U02A96W697X,ao-the-colosseum,3,1stf,Dauber,Comet,0.0,Interval Run,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U02LGCKH24W,ao-the-colosseum,3,1stf,Sensodyne,Prancer,0.0,Interval Run,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U048GCZ7GBY,ao-the-colosseum,3,1stf,Broomstick,Vixen,0.0,Interval Run,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U04H6HMNPH9,ao-the-colosseum,3,1stf,Cinderella,Dancer,0.0,Interval Run,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U051330RY2J,ao-the-colosseum,3,1stf,Depends (3rdF Q),Prancer,0.0,Interval Run,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U05C8DP6YS0,ao-the-colosseum,3,1stf,Algorithm,Comet,0.0,Interval Run,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U06H3QB4KMY,ao-the-colosseum,3,1stf,Mahomes,Comet,0.0,Interval Run,0.0
2026-01-01,0,C02AC8PS1T7,U071GSVM24B,U071GSVM24B,ao-the-colosseum,3,1stf,Spit Valve,Prancer,0.0,Spity V’s New Year Intervals,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U071GSVM24B,ao-the-colosseum,3,1stf,Spit Valve,Prancer,0.0,Interval Run,0.0
2026-01-19,3,C02AC8PS1T7,U071GSVM24B,U071GSVM24B,ao-the-colosseum,3,1stf,Spit Valve,Prancer,0.0,Bear Down ?,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U07KLPGENJ0,ao-the-colosseum,3,1stf,Just Dance,Blitzen,0.0,Interval Run,0.0
2026-01-19,3,C02AC8PS1T7,U071GSVM24B,U07KLPGENJ0,ao-the-colosseum,3,1stf,Just Dance,Blitzen,0.0,Bear Down ?,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U07LY4K586M,ao-the-colosseum,3,1stf,Moist,Donner,0.0,Interval Run,0.0
2026-01-01,0,C02AC8PS1T7,U071GSVM24B,U07RD0ACG80,ao-the-colosseum,3,1stf,Nemo,Prancer,0.0,Spity V’s New Year Intervals,0.0
2026-01-12,2,C02AC8PS1T7,U071GSVM24B,U07RD0ACG80,ao-the-colosseum,3,1stf,Nemo,Prancer,0.0,Interval Run,0.0
2026-01-17,2,C02AC8PS1T7,U075J9NN91N,U016V6KHM36,ao-the-colosseum,3,1stf,Dilly Dilly,Vixen,0.0,Pop tarts Dora and Run!,0.0
2026-01-17,2,C02AC8PS1T7,U075J9NN91N,U017E4NMFQV,ao-the-colosseum,3,1stf,Hanger,Donner,0.0,Pop tarts Dora and Run!,0.0
2026-01-20,3,C02AC8PS1T7,U075J9NN91N,U02H51CJS30,ao-the-colosseum,3,1stf,Pull-up,Comet,0.0,Poptart’s Pavilion Party,0.0
2026-01-20,3,C02AC8PS1T7,U075J9NN91N,U03FQ2U8UJK,ao-the-colosseum,3,1stf,Mapquest,Rudolph,0.0,Poptart’s Pavilion Party,0.0
2026-01-17,2,C02AC8PS1T7,U075J9NN91N,U03SX99V3PU,ao-the-colosseum,3,1stf,Meta,Comet,0.0,Pop tarts Dora and Run!,0.0
2026-01-20,3,C02AC8PS1T7,U075J9NN91N,U03SX99V3PU,ao-the-colosseum,3,1stf,Meta,Comet,0.0,Poptart’s Pavilion Party,0.0
2026-01-17,2,C02AC8PS1T7,U075J9NN91N,U04H3PWJN5A,ao-the-colosseum,3,1stf,Juanita,Donner,0.0,Pop tarts Dora and Run!,0.0
2026-02-10,6,C02AC8PS1T7,U075J9NN91N,U056VUVJ63D,ao-the-colosseum,3,1stf,Napster,Rudolph,0.0,Poptart’s Tabata,0.0
2026-01-17,2,C02AC8PS1T7,U075J9NN91N,U05LL7ESE79,ao-the-colosseum,3,1stf,Cutler,Dancer,0.0,Pop tarts Dora and Run!,0.0
2026-02-10,6,C02AC8PS1T7,U075J9NN91N,U05QD3D6ZK7,ao-the-colosseum,3,1stf,Caboose,Cupid,0.0,Poptart’s Tabata,0.0
2026-01-17,2,C02AC8PS1T7,U075J9NN91N,U070NTWF7G8,ao-the-colosseum,3,1stf,Foghorn,Dancer,0.0,Pop tarts Dora and Run!,0.0
2026-01-17,2,C02AC8PS1T7,U075J9NN91N,U075J9NN91N,ao-the-colosseum,3,1stf,Pop-Tart,Dancer,0.0,Pop tarts Dora and Run!,0.0
2026-01-20,3,C02AC8PS1T7,U075J9NN91N,U075J9NN91N,ao-the-colosseum,3,1stf,Pop-Tart,Dancer,0.0,Poptart’s Pavilion Party,0.0
2026-02-10,6,C02AC8PS1T7,U075J9NN91N,U075J9NN91N,ao-the-colosseum,3,1stf,Pop-Tart,Dancer,0.0,Poptart’s Tabata,0.0
2026-01-17,2,C02AC8PS1T7,U075J9NN91N,U07698FG143,ao-the-colosseum,3,1stf,Ricochet,Dancer,0.0,Pop tarts Dora and Run!,0.0
2026-01-20,3,C02AC8PS1T7,U075J9NN91N,U07698FG143,ao-the-colosseum,3,1stf,Ricochet,Dancer,0.0,Poptart’s Pavilion Party,0.0
2026-02-10,6,C02AC8PS1T7,U075J9NN91N,U07698FG143,ao-the-colosseum,3,1stf,Ricochet,Dancer,0.0,Poptart’s Tabata,0.0
2026-01-17,2,C02AC8PS1T7,U075J9NN91N,U080FGLKUH5,ao-the-colosseum,3,1stf,Hodl,Dancer,0.0,Pop tarts Dora and Run!,0.0
2026-02-10,6,C02AC8PS1T7,U075J9NN91N,U095MNVG2R5,ao-the-colosseum,3,1stf,Kidney Beans,Blitzen,0.0,Poptart’s Tabata,0.0
2026-01-17,2,C02AC8PS1T7,U075J9NN91N,U0995LDSXNC,ao-the-colosseum,3,1stf,Party in a bottle,Dancer,0.0,Pop tarts Dora and Run!,0.0
2026-02-05,5,C02AC8PS1T7,U07698FG143,U017E4NMFQV,ao-the-colosseum,3,1stf,Hanger,Donner,0.0,Ricochet’s five stop beat down!,0.0
2026-02-05,5,C02AC8PS1T7,U07698FG143,U020A3PMS14,ao-the-colosseum,3,1stf,Ringo,Rudolph,0.0,Ricochet’s five stop beat down!,0.0
2026-02-05,5,C02AC8PS1T7,U07698FG143,U02H51CJS30,ao-the-colosseum,3,1stf,Pull-up,Comet,0.0,Ricochet’s five stop beat down!,0.0
2026-02-05,5,C02AC8PS1T7,U07698FG143,U05QD3D6ZK7,ao-the-colosseum,3,1stf,Caboose,Cupid,0.0,Ricochet’s five stop beat down!,0.0
2026-02-05,5,C02AC8PS1T7,U07698FG143,U061CBW96MA,ao-the-colosseum,3,1stf,Singer,Cupid,0.0,Ricochet’s five stop beat down!,0.0
2026-02-05,5,C02AC8PS1T7,U07698FG143,U07698FG143,ao-the-colosseum,3,1stf,Ricochet,Dancer,0.0,Ricochet’s five stop beat down!,0.0
2026-02-05,5,C02AC8PS1T7,U07698FG143,U095MNVG2R5,ao-the-colosseum,3,1stf,Kidney Beans,Blitzen,0.0,Ricochet’s five stop beat down!,0.0
2026-02-05,5,C02AC8PS1T7,U07698FG143,U0995LDSXNC,ao-the-colosseum,3,1stf,Party in a bottle,Dancer,0.0,Ricochet’s five stop beat down!,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U017E4NMFQV,ao-the-colosseum,3,1stf,Hanger,Donner,0.0,Wing stop,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U017QPPJVJ5,ao-the-colosseum,3,1stf,Bob Villa,Comet,0.0,Wing Stop Is Close To Home,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U019MT194E7,ao-the-colosseum,3,1stf,Jellystone,Dasher,0.0,Wing Stop Is Close To Home,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U01B8FLBHKP,ao-the-colosseum,3,1stf,Nickelback,Rudolph,0.0,Wing stop,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U01E40PTNFJ,ao-the-colosseum,3,1stf,Bunker,Cupid,0.0,Wing stop,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U020A3PMS14,ao-the-colosseum,3,1stf,Ringo,Rudolph,0.0,Wing Stop Is Close To Home,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U02A96W697X,ao-the-colosseum,3,1stf,Dauber,Comet,0.0,Wing Stop Is Close To Home,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U02NST5BMKJ,ao-the-colosseum,3,1stf,Dear Abby,Dancer,0.0,Wing stop,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U03SX99V3PU,ao-the-colosseum,3,1stf,Meta,Comet,0.0,Wing stop,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U03TYSW2933,ao-the-colosseum,3,1stf,The Worm,Prancer,0.0,Wing stop,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U04Q01BPTPE,ao-the-colosseum,3,1stf,Olive Oyl,Dasher,0.0,Wing Stop Is Close To Home,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U05FDSP0YD7,ao-the-colosseum,3,1stf,Peterbilt,Comet,0.0,Wing Stop Is Close To Home,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U05GG5NR7KM,ao-the-colosseum,3,1stf,Pee Wee Herman,Blitzen,0.0,Wing Stop Is Close To Home,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U05QD3D6ZK7,ao-the-colosseum,3,1stf,Caboose,Cupid,0.0,Wing Stop Is Close To Home,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U05QJRZNQHH,ao-the-colosseum,3,1stf,Corner Kick,Donner,0.0,Wing stop,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U05TUKL5N87,ao-the-colosseum,3,1stf,Zimmer,Dasher,0.0,Wing stop,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U05UDL3EVGR,ao-the-colosseum,3,1stf,Peashooter,Donner,0.0,Wing Stop Is Close To Home,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U061CBW96MA,ao-the-colosseum,3,1stf,Singer,Cupid,0.0,Wing Stop Is Close To Home,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U06A1RN2DQF,ao-the-colosseum,3,1stf,Hank Hill,Prancer,0.0,Wing Stop Is Close To Home,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U075J9NN91N,ao-the-colosseum,3,1stf,Pop-Tart,Dancer,0.0,Wing Stop Is Close To Home,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U07698FG143,ao-the-colosseum,3,1stf,Ricochet,Dancer,0.0,Wing stop,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U078VQE2ULB,ao-the-colosseum,3,1stf,Wing Stop,Comet,0.0,Wing Stop Is Close To Home,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U078VQE2ULB,ao-the-colosseum,3,1stf,Wing Stop,Comet,0.0,Wing stop,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U0792KKSBS8,ao-the-colosseum,3,1stf,Ukulele,Unknown Team,<NA>,Wing Stop Is Close To Home,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U07RD0ACG80,ao-the-colosseum,3,1stf,Nemo,Prancer,0.0,Wing stop,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U092LRKGN2E,ao-the-colosseum,3,1stf,Pearl,Comet,0.0,Wing Stop Is Close To Home,0.0
2026-01-08,1,C02AC8PS1T7,U078VQE2ULB,U09RGQD77N1,ao-the-colosseum,3,1stf,Circuit City,Prancer,1.0,Wing Stop Is Close To Home,0.0
2026-01-13,2,C02AC8PS1T7,U078VQE2ULB,U09RGQD77N1,ao-the-colosseum,3,1stf,Circuit City,Prancer,1.0,Wing stop,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U016890PYHM,ao-the-colosseum,3,1stf,Bedpan,Donner,0.0,Nemo Run,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U016M1Z8NLE,ao-the-colosseum,3,1stf,Happy Camper,Comet,0.0,Nemo Run,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U016VPSQSFR,ao-the-colosseum,3,1stf,Trickle,Donner,0.0,Nemo Run,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U016ZUU67BN,ao-the-colosseum,3,1stf,5-Putt,Vixen,0.0,Nemo Run,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U017X9WAQ9Y,ao-the-colosseum,3,1stf,BoilerUp,Rudolph,0.0,Nemo Run,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U018098KAAC,ao-the-colosseum,3,1stf,Sparkler,Cupid,0.0,Nemo Run,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U020A7W78FQ,ao-the-colosseum,3,1stf,Mr. Belding,Donner,0.0,Nemo Run,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U02A96W697X,ao-the-colosseum,3,1stf,Dauber,Comet,0.0,Nemo Run,0.0
2026-01-03,0,C02AC8PS1T7,U07RD0ACG80,U02KN9HUSE6,ao-the-colosseum,3,1stf,Soft Hands,Cupid,0.0,Nemo’s ladder!,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U02KN9HUSE6,ao-the-colosseum,3,1stf,Soft Hands,Cupid,0.0,Nemo Run,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U03TX17L7AQ,ao-the-colosseum,3,1stf,Foreclosure,Rudolph,0.0,Nemo Run,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U03U8N4P5G8,ao-the-colosseum,3,1stf,Flo,Prancer,0.0,Nemo Run,0.0
2026-01-03,0,C02AC8PS1T7,U07RD0ACG80,U04H3PWJN5A,ao-the-colosseum,3,1stf,Juanita,Donner,0.0,Nemo’s ladder!,0.0
2026-01-03,0,C02AC8PS1T7,U07RD0ACG80,U05LL7ESE79,ao-the-colosseum,3,1stf,Cutler,Dancer,0.0,Nemo’s ladder!,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U05LL7ESE79,ao-the-colosseum,3,1stf,Cutler,Dancer,0.0,Nemo Run,0.0
2026-01-03,0,C02AC8PS1T7,U07RD0ACG80,U05ULCL3806,ao-the-colosseum,3,1stf,Mr. Kotter,Donner,0.0,Nemo’s ladder!,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U05ULCL3806,ao-the-colosseum,3,1stf,Mr. Kotter,Donner,0.0,Nemo Run,0.0
2026-01-03,0,C02AC8PS1T7,U07RD0ACG80,U06GZE2D66R,ao-the-colosseum,3,1stf,Sparky,Dancer,0.0,Nemo’s ladder!,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U071GSVM24B,ao-the-colosseum,3,1stf,Spit Valve,Prancer,0.0,Nemo Run,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U07KLPGENJ0,ao-the-colosseum,3,1stf,Just Dance,Blitzen,0.0,Nemo Run,0.0
2026-01-03,0,C02AC8PS1T7,U07RD0ACG80,U07RD0ACG80,ao-the-colosseum,3,1stf,Nemo,Prancer,0.0,Nemo’s ladder!,0.0
2026-02-09,6,C02AC8PS1T7,U07RD0ACG80,U07RD0ACG80,ao-the-colosseum,3,1stf,Nemo,Prancer,0.0,Nemo Run,0.0
2026-01-03,0,C02AC8PS1T7,U07RD0ACG80,U098XEDSKJN,ao-the-colosseum,3,1stf,Liberty Biberty,Prancer,0.0,Nemo’s ladder!,0.0
2026-01-03,0,C02AC8PS1T7,U07RD0ACG80,U0995LDSXNC,ao-the-colosseum,3,1stf,Party in a bottle,Dancer,0.0,Nemo’s ladder!,0.0
2026-01-22,3,C02AC8PS1T7,U0995LDSXNC,U057QBF3TPW,ao-the-colosseum,3,1stf,Deja vu,NONE,0.0,The Thing’s Failures,0.0
2026-01-22,3,C02AC8PS1T7,U0995LDSXNC,U075J9NN91N,ao-the-colosseum,3,1stf,Pop-Tart,Dancer,0.0,The Thing’s Failures,0.0
2026-01-22,3,C02AC8PS1T7,U0995LDSXNC,U080FGLKUH5,ao-the-colosseum,3,1stf,Hodl,Dancer,0.0,The Thing’s Failures,0.0
2026-01-22,3,C02AC8PS1T7,U0995LDSXNC,U0995LDSXNC,ao-the-colosseum,3,1stf,Party in a bottle,Dancer,0.0,The Thing’s Failures,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U016890PYHM,ao-the-ridge,3,1stf,Bedpan,Donner,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U016V6KHM36,ao-the-ridge,3,1stf,Dilly Dilly,Vixen,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U016ZUU67BN,ao-the-ridge,3,1stf,5-Putt,Vixen,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U0171KQRB6D,ao-the-ridge,3,1stf,vern,Vixen,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U017HR8U5RS,ao-the-ridge,3,1stf,SkidMark,Blitzen,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U020A7W78FQ,ao-the-ridge,3,1stf,Mr. Belding,Donner,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U02A96W697X,ao-the-ridge,3,1stf,Dauber,Comet,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U02KN9HUSE6,ao-the-ridge,3,1stf,Soft Hands,Cupid,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U048GCZ7GBY,ao-the-ridge,3,1stf,Broomstick,Vixen,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U05LL7ESE79,ao-the-ridge,3,1stf,Cutler,Dancer,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U05TUKL5N87,ao-the-ridge,3,1stf,Zimmer,Dasher,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U07KLPGENJ0,ao-the-ridge,3,1stf,Just Dance,Blitzen,0.0,Elevation and sneaky miles,0.0
2026-02-04,5,C02B4U0M71N,U016890PYHM,U07LY4K586M,ao-the-ridge,3,1stf,Moist,Donner,0.0,Elevation and sneaky miles,0.0
2026-01-03,0,C02B4U0M71N,U016V6KHM36,U016M1Z8NLE,ao-the-ridge,3,1stf,Happy Camper,Comet,0.0,Playground Pain Tour at The Ridge ??‍♂️?,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U016M1Z8NLE,ao-the-ridge,3,1stf,Happy Camper,Comet,0.0,Pearls on a String for the Dream,0.0
2026-01-03,0,C02B4U0M71N,U016V6KHM36,U016V6KHM36,ao-the-ridge,3,1stf,Dilly Dilly,Vixen,0.0,Playground Pain Tour at The Ridge ??‍♂️?,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U016V6KHM36,ao-the-ridge,3,1stf,Dilly Dilly,Vixen,0.0,Pearls on a String for the Dream,0.0
2026-02-07,5,C02B4U0M71N,U016V6KHM36,U016V6KHM36,ao-the-ridge,3,1stf,Dilly Dilly,Vixen,0.0,Dilly’s BC or RC,0.0
2026-01-03,0,C02B4U0M71N,U016V6KHM36,U016ZUU67BN,ao-the-ridge,3,1stf,5-Putt,Vixen,0.0,Playground Pain Tour at The Ridge ??‍♂️?,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U016ZUU67BN,ao-the-ridge,3,1stf,5-Putt,Vixen,0.0,Pearls on a String for the Dream,0.0
2026-01-03,0,C02B4U0M71N,U016V6KHM36,U0171KQRB6D,ao-the-ridge,3,1stf,vern,Vixen,0.0,Playground Pain Tour at The Ridge ??‍♂️?,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U0171KQRB6D,ao-the-ridge,3,1stf,vern,Vixen,0.0,Pearls on a String for the Dream,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U017HR8U5RS,ao-the-ridge,3,1stf,SkidMark,Blitzen,0.0,Pearls on a String for the Dream,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U0186PNUG3T,ao-the-ridge,3,1stf,Hackman,Vixen,0.0,Pearls on a String for the Dream,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U01APFBACP8,ao-the-ridge,3,1stf,Morticia,Blitzen,0.0,Pearls on a String for the Dream,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U020A7W78FQ,ao-the-ridge,3,1stf,Mr. Belding,Donner,0.0,Pearls on a String for the Dream,0.0
2026-01-03,0,C02B4U0M71N,U016V6KHM36,U02A96W697X,ao-the-ridge,3,1stf,Dauber,Comet,0.0,Playground Pain Tour at The Ridge ??‍♂️?,0.0
2026-01-03,0,C02B4U0M71N,U016V6KHM36,U02F2UV0MCL,ao-the-ridge,3,1stf,Blue Gill,Vixen,0.0,Playground Pain Tour at The Ridge ??‍♂️?,0.0
2026-01-03,0,C02B4U0M71N,U016V6KHM36,U02KN9HUSE6,ao-the-ridge,3,1stf,Soft Hands,Cupid,0.0,Playground Pain Tour at The Ridge ??‍♂️?,0.0
2026-01-03,0,C02B4U0M71N,U016V6KHM36,U03765UPB8C,ao-the-ridge,3,1stf,Chum Bucket,Donner,0.0,Playground Pain Tour at The Ridge ??‍♂️?,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U03765UPB8C,ao-the-ridge,3,1stf,Chum Bucket,Donner,0.0,Pearls on a String for the Dream,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U03DP9WRXJN,ao-the-ridge,3,1stf,Backstreet,Rudolph,0.0,Pearls on a String for the Dream,0.0
2026-01-03,0,C02B4U0M71N,U016V6KHM36,U03SX99V3PU,ao-the-ridge,3,1stf,Meta,Comet,0.0,Playground Pain Tour at The Ridge ??‍♂️?,0.0
2026-02-05,5,C02B4U0M71N,U016V6KHM36,U03U8N4P5G8,ao-the-ridge,3,1stf,Flo,Prancer,0.0,Pearls on a String for the Dream,0.0
